,loss,recall,accuracy,val_loss,val_recall,val_accuracy
0,3.1947972774505615,0.5190646648406982,0.12725432217121124,3.170851707458496,0.5307413935661316,0.1016990914940834
1,3.174424648284912,0.5208922624588013,0.12777428328990936,3.1726341247558594,0.5307413935661316,0.1346958875656128
2,3.1757137775421143,0.5214430689811707,0.13059303164482117,3.17207407951355,0.5307413935661316,0.1346958875656128
3,3.1751773357391357,0.5222442150115967,0.1291152387857437,3.1739561557769775,0.5307413935661316,0.1221374049782753
